fountain_id,park_id,park_cpd_id,park_name,location,location_description,type,is_bottle_filler,status,remediation_plan,remediated,latest_result_ppb,tested_2025,ever_elevated,max_lead_ever_ppb,lat,lng
0100-36-01,52,100,Lincoln,Lincoln #36 - North,"EAST OF LSD, AT ELM, NEAR OAK STREET BEACH",outdoor,0,CONT,Fix/Replace LSL,0,2.3,1,0,7.9,,
0100-36-02,52,100,Lincoln,Lincoln #36 - East,"EAST OF LSD, AT ELM, NEAR OAK STREET BEACH",outdoor,0,CONT,Fix/Replace LSL,0,,0,0,8.6,,
0100-36-03,52,100,Lincoln,Lincoln #36 - South,"EAST OF LSD, AT ELM, NEAR OAK STREET BEACH",outdoor,0,CONT,Fix/Replace LSL,0,,0,0,9.4,,
0100-36-04,52,100,Lincoln,Lincoln #36 - West,"EAST OF LSD, AT ELM, NEAR OAK STREET BEACH",outdoor,0,CONT,Fix/Replace LSL,0,,0,0,8.7,,
0100-37-01,52,100,Lincoln,Lincoln #37,"EAST OF LSD, AT DIVISION, NEAR OAK STREET BEACH",outdoor,0,OFF,Fix/Replace LSL,0,12.1,1,1,421.0,,
0100-39-01,52,100,Lincoln,Lincoln #39 - North,"EAST OF LSD, AT NORTH AVE. LSD RAMP",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-39-02,52,100,Lincoln,Lincoln #39 - East,"EAST OF LSD, AT NORTH AVE. LSD RAMP",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-39-03,52,100,Lincoln,Lincoln #39 - South,"EAST OF LSD, AT NORTH AVE. LSD RAMP",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-39-04,52,100,Lincoln,Lincoln #39 - West,"EAST OF LSD, AT NORTH AVE. LSD RAMP",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-40-01,52,100,Lincoln,Lincoln #40,"EAST OF LSD, NAB BEACH HOUSE, NORTHWEST RESTROOM",outdoor,0,ON,Remain,1,,0,0,2.0,,
0100-41-01,52,100,Lincoln,Lincoln #41,"EAST OF LSD, NAB BEACH HOUSE, SW WOMEN'S RESTROOM",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-42-01,52,100,Lincoln,Lincoln #42,"EAST OF LSD, NAB BEACH HOUSE, SW MEN'S RESTROOM",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-43-01,52,100,Lincoln,Lincoln #43,"EAST OS LSD, NAB BEACH HOUSE, SE MEN'S RESTROOM",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0100-44-01,52,100,Lincoln,Lincoln #44,"EAST OF LSD, NAB BEACH HOUSE, SE WOMEN'S RESTROOM",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-46-01,52,100,Lincoln,Lincoln #46,"EAST OF LSD, NAB BEACH HOUSE, EAST MEN'S RESTROOM",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-47-01,52,100,Lincoln,Lincoln #47 - North,"EAST OF LSD, AT WISCONSIN, NEAR NORTH AVE BEACH",outdoor,0,ON,Remain,1,,0,0,,,
0100-47-02,52,100,Lincoln,Lincoln #47 - East,"EAST OF LSD, AT WISCONSIN, NEAR NORTH AVE BEACH",outdoor,0,ON,Remain,0,,0,0,,,
0100-47-03,52,100,Lincoln,Lincoln #47 - South,"EAST OF LSD, AT WISCONSIN, NEAR NORTH AVE BEACH",outdoor,0,ON,Remain,0,,0,0,,,
0100-47-04,52,100,Lincoln,Lincoln #47 - West,"EAST OF LSD, AT WISCONSIN, NEAR NORTH AVE BEACH",outdoor,0,ON,Remain,0,,0,0,,,
0100-49-01,52,100,Lincoln,Lincoln #49 - High,"EAST OF LSD, AT WEBSTER COMFORT STATION",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-49-03,52,100,Lincoln,Lincoln #49 - South,"EAST OF LSD, AT WEBSTER COMFORT STATION",outdoor,0,REMOVED,Already Removed,0,,0,0,2.0,,
0100-49-04,52,100,Lincoln,Lincoln #49 - West,"EAST OF LSD, AT WEBSTER COMFORT STATION",outdoor,0,REMOVED,Already Removed,0,,0,0,2.0,,
0100-49-BF,52,100,Lincoln,Lincoln #49 - Bottle Filler,"EAST OF LSD, AT WEBSTER COMFORT STATION",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0100-50-01,52,100,Lincoln,Lincoln #50 - North,"EAST OF LSD, AT FULLERTON",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0100-50-02,52,100,Lincoln,Lincoln #50 - East,"EAST OF LSD, AT FULLERTON",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-50-03,52,100,Lincoln,Lincoln #50 - South,"EAST OF LSD, AT FULLERTON",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-50-04,52,100,Lincoln,Lincoln #50 - West,"EAST OF LSD, AT FULLERTON",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-52-01,52,100,Lincoln,Lincoln #52 - High,"EAST OF LSD, AT DIVERSEY",outdoor,0,ON,Remain,1,,0,0,2.0,,
0100-52-02,52,100,Lincoln,Lincoln #52 - Low,"EAST OF LSD, AT DIVERSEY",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-52-BF,52,100,Lincoln,Lincoln #52 - BF,"EAST OF LSD, AT DIVERSEY",outdoor,1,ON,Remain,0,,0,0,2.0,,
0100-53-01,52,100,Lincoln,Lincoln #53,"EAST OF LSD, AT BELMONT HARBOR CONCESSION, SOUTH",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-54-01,52,100,Lincoln,Lincoln #54 - High,"EAST OF LSD, AT BELMOND HARBOR COMFORT STATION, WEST",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-54-02,52,100,Lincoln,Lincoln #54 - Middle,"EAST OF LSD, AT BELMOND HARBOR COMFORT STATION, WEST",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-54-03,52,100,Lincoln,Lincoln #54 - Low,"EAST OF LSD, AT BELMOND HARBOR COMFORT STATION, WEST",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-56-01,52,100,Lincoln,Lincoln #56 - High,"EAST OF LSD, BELMONT HARBOR AT BROMPTON, TOTEM POLE",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0100-56-02,52,100,Lincoln,Lincoln #56 - Middle,"EAST OF LSD, BELMONT HARBOR AT BROMPTON, TOTEM POLE",outdoor,0,REMOVED,Already Removed,0,,0,0,2.0,,
0100-56-03,52,100,Lincoln,Lincoln #56 - Low,"EAST OF LSD, BELMONT HARBOR AT BROMPTON, TOTEM POLE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-59-01,52,100,Lincoln,Lincoln #59,"EAST OF LSD, AT WAVELAND BASEBALL FIELDS",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,1,74.7,,
0100-60-01,52,100,Lincoln,Lincoln #60,"EAST OF LSD, AT WAVELAND NORTH TENNIS COURTS",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-62-01,52,100,Lincoln,Lincoln #62 - High,"EAST OF LSD, AT MONTROSE, ON BIKE PATH",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0100-62-02,52,100,Lincoln,Lincoln #62 - Low,"EAST OF LSD, AT MONTROSE, ON BIKE PATH",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-62-BF,52,100,Lincoln,Lincoln #62 - Bottle Filler,"EAST OF LSD, AT MONTROSE, ON BIKE PATH",outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0100-63-01,52,100,Lincoln,Lincoln #63,"EAST OF LSD, AT WILSON COMFORT STATION",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-64-01,52,100,Lincoln,Lincoln #64,"EAST OF LSD, SW SIDE OF CRICKET HILL",outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0100-65-01,52,100,Lincoln,Lincoln #65 - High,"EAST OF LSD, MONTROSE HARBOR NORTH",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-65-02,52,100,Lincoln,Lincoln #65 - Low,"EAST OF LSD, MONTROSE HARBOR NORTH",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-66-01,52,100,Lincoln,Lincoln #66 - North,"EAST OF LSD, MONTROSE HARBOR, NEAR BAIT SHOP",outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0100-66-02,52,100,Lincoln,Lincoln #66 - East,"EAST OF LSD, MONTROSE HARBOR, NEAR BAIT SHOP",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-66-03,52,100,Lincoln,Lincoln #66 - South,"EAST OF LSD, MONTROSE HARBOR, NEAR BAIT SHOP",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-66-04,52,100,Lincoln,Lincoln #66 - West,"EAST OF LSD, MONTROSE HARBOR, NEAR BAIT SHOP",outdoor,0,ON,Remain,0,,0,0,2.0,,
0100-67-01,52,100,Lincoln,Lincoln #67,"EAST OF LSD, MONTROSE BEACH CONCESSION",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,1,19.7,,
0100-69-01,52,100,Lincoln,Lincoln #69 - High,"EAST OF LSD, MONTROSE BEACH HOUSE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-69-02,52,100,Lincoln,Lincoln #69 - Middle,"EAST OF LSD, MONTROSE BEACH HOUSE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-69-03,52,100,Lincoln,Lincoln #69 - Low,"EAST OF LSD, MONTROSE BEACH HOUSE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-70-01,52,100,Lincoln,Lincoln #70,"EAST OF LSD, AT WILSON",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-71-01,52,100,Lincoln,Lincoln #71,"EAST OF LSD, AT LELAND",outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-72-01,52,100,Lincoln,Lincoln #72,"EAST OF LSD, AT LAWRENCE",outdoor,0,ON,Remain,1,,0,0,,,
0100-73-01,52,100,Lincoln,Lincoln #73 - High,"EAST OF LSD, AT CASTLEWOOD",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-73-02,52,100,Lincoln,Lincoln #73 - Low,"EAST OF LSD, AT CASTLEWOOD",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-73-BF,52,100,Lincoln,Lincoln #73 - Bottle Filler,"EAST OF LSD, AT CASTLEWOOD",outdoor,1,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-74-01,52,100,Lincoln,Lincoln #74 - High,"EAST OF LSD, AT ARGYLE",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-74-02,52,100,Lincoln,Lincoln #74 - Low,"EAST OF LSD, AT ARGYLE",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-75-01,52,100,Lincoln,Lincoln #75 - High,"EAST OF LSD, AT CARMEN",outdoor,0,ON,Fix/Replace LSL,0,,0,0,2.0,,
0100-75-02,52,100,Lincoln,Lincoln #75 - Middle,"EAST OF LSD, AT CARMEN",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-75-03,52,100,Lincoln,Lincoln #75 - Low,"EAST OF LSD, AT CARMEN",outdoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-76-01,52,100,Lincoln,Lincoln #76 - High,"EAST OF LSD, AT FOSTER BEACH HOUSE",outdoor,0,ON,Remain,1,,0,0,,,
0100-76-02,52,100,Lincoln,Lincoln #76 - Low,"EAST OF LSD, AT FOSTER BEACH HOUSE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-79-01,52,100,Lincoln,Lincoln #79 - High,"EAST OF LSD, AT SOUTHEAST OF OSTERMAN BEACH HOUSE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-79-02,52,100,Lincoln,Lincoln #79 - Low,"EAST OF LSD, AT SOUTHEAST OF OSTERMAN BEACH HOUSE",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-80-01,52,100,Lincoln,Lincoln #80 - High,Ardmore,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-80-02,52,100,Lincoln,Lincoln #80 - Low,Ardmore,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-80-BF,52,100,Lincoln,Lincoln #80 - Bottle Filler,Ardmore,outdoor,1,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-81-01,52,100,Lincoln,Cultural Center - Main Lobby - High,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,12.0,,
0100-81-02,52,100,Lincoln,Cultural Center - Main Lobby - Low,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,2.0,,
0100-82-01,52,100,Lincoln,Cultural Center - Basement by Rec Room - High,,indoor,0,ON,Remain,0,,0,0,2.0,,
0100-82-02,52,100,Lincoln,Cultural Center - Basement by Rec Room - Low,,indoor,0,ON,Remain,0,,0,0,2.0,,
0100-83-01,52,100,Lincoln,Margate Fieldhouse - South Hallway,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-84-01,52,100,Lincoln,Lincoln-South Athletic Fieldhouse-Near Bathrooms-High,,indoor,0,OFF,Fix/Replace LSL,0,43.5,1,1,43.5,,
0100-84-02,52,100,Lincoln,Lincoln-South Athletic Fieldhouse-Near Bathrooms-Low,,indoor,0,OFF,Fix/Replace LSL,0,342.0,1,1,342.0,,
0100-86-01,52,100,Lincoln Conservatory,Foreman Office  -  Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-87-01,52,100,Lincoln Conservatory,Range  -  Water Cooler,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-88-01,52,100,Lincoln Conservatory,Orchid Basement  -  Sink,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,16.2,,
0100-89-01,52,100,Lincoln Conservatory,Palmhouse Basement  -  Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-90-01,52,100,Lincoln Conservatory,Kitchen  -  Sink,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,2.0,,
0100-91-01,52,100,Lincoln Conservatory,East End,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,3.8,,
0100-92-01,52,100,Lincoln Conservatory,Outside Kitchen  -  Sink,,indoor,0,ON,Remain,0,,0,0,2.0,,
0100-93-01,52,100,Lincoln Conservatory,Kitchen Fountain,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-94-01,52,100,Lincoln Conservatory,Foreman's Office Fountain,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-95-01,52,100,Lincoln Conservatory,Basement Fountain,,indoor,0,ON,Fix/Replace LSL,0,5.6,1,0,5.6,,
0100-96-01,52,100,Lincoln,South Athletic Fieldhouse - Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0100-97-01,52,100,Lincoln,Margate Fieldhouse - Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0103-01-01,53,103,Chase,Chase #1 - High,On wall of filter room on pool deck,outdoor,0,ON,Remain,0,,0,0,2.0,,
0103-01-02,53,103,Chase,Chase #1 - Low,On wall of filter room on pool deck,outdoor,0,ON,Remain,0,,0,0,2.0,,
0103-04-01,53,103,Chase,Chase #4 - High,Playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0103-04-02,53,103,Chase,Chase #4 - Middle,Playground,outdoor,0,ON,Remain,0,,0,0,2.0,,
0103-04-03,53,103,Chase,Chase #4 - Low,Playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0103-05-01,53,103,Chase,Chase #5 - High,At Clark and Leland,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0103-05-02,53,103,Chase,Chase #5 - Low,At Clark and Leland,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0103-05-BF,53,103,Chase,Chase #5 - Bottle Filler,At Clark and Leland,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0103-06-01,53,103,Chase,1st Floor Lobby,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0103-06-BF,53,103,Chase,1st Floor Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0103-07-01,53,103,Chase,2nd Floor Near Bathrooms,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,5.2,,
0103-08-01,53,103,Chase,2nd Floor Kitchen Sink,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,2.0,,
0104-01-01,54,104,Emmerson,Emmerson #1,Northeast corner of basketball court,outdoor,0,ON,Remain,1,,1,0,8.5,,
0104-02-01,54,104,Emmerson,Main Lobby,,indoor,0,OFF,Fix/Replace LSL,0,6.4,1,0,6.4,,
0104-03-01,54,104,Emmerson,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0105-01-01,55,105,Goudy Square,Goudy Square #1 - High,Center of playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0105-01-02,55,105,Goudy Square,Goudy Square #1 - Middle,Center of playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0105-01-03,55,105,Goudy Square,Goudy Square #1 - Low,Center of playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0106-01-01,56,106,Hamlin,Hamlin #1,PLAYGROUND,outdoor,0,ON,Remain,1,,0,0,,,
0106-02-01,56,106,Hamlin,Hamlin #2,POOL DECK,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0106-03-01,56,106,Hamlin,Hamlin #3,BASKETBALL COURT,outdoor,0,ON,Remain,1,,0,0,12.6,,
0106-04-01,56,106,Hamlin,Hamlin #4 - High,AT DAMEN AND NELSON,outdoor,0,ON,Remain,1,2.0,1,0,4.7,,
0106-04-02,56,106,Hamlin,Hamlin #4 - Low,AT DAMEN AND NELSON,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0106-04-BF,56,106,Hamlin,Hamlin #4 - Bottle Filler,AT DAMEN AND NELSON,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0106-05-01,56,106,Hamlin,Main Lobby,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,6.3,,
0106-06-01,56,106,Hamlin,Women's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,,0,0,2.0,,
0106-07-01,56,106,Hamlin,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0107-02-01,57,107,Lake Shore,Lake Shore #2 - High,"Southeast corner, inside track",outdoor,0,ON,Remain,0,,0,0,2.0,,
0107-02-02,57,107,Lake Shore,Lake Shore #2 - Middle,"Southeast corner, inside track",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0107-02-03,57,107,Lake Shore,Lake Shore #2 - Low,"Southeast corner, inside track",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0107-03-01,57,107,Lake Shore,Main Hallway Fountain,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0107-03-BF,57,107,Lake Shore,Main Hallway Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0107-04-01,57,107,Lake Shore,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,1,19.5,,
0108-01-01,58,108,Seward,Seward #1 - High,West of entrance at Division and Sedgewick,outdoor,0,ON,Remain,0,,0,0,,,
0108-01-02,58,108,Seward,Seward #1 - Low,West of entrance at Division and Sedgewick,outdoor,0,ON,Remain,0,,0,0,,,
0108-03-01,58,108,Seward,Seward #3,"South side of fieldhouse, next to basketball courts",outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0108-04-01,58,108,Seward,Main Lobby - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0108-04-02,58,108,Seward,Main Lobby - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0108-04-BF,58,108,Seward,Main Lobby - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0108-05-01,58,108,Seward,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0109-01-01,59,109,Stanton,Stanton #1 - High,Between playground and ball fields,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0109-01-02,59,109,Stanton,Stanton #1 - Low,Between playground and ball fields,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0109-02-01,59,109,Stanton,Stanton #2,North of basketball courts closest to the school,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0109-03-01,59,109,Stanton,Pool Area,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0109-04-01,59,109,Stanton,Gym Entrance  -  High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0109-04-BF,59,109,Stanton,Gym Entrance  -  Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0109-05-01,59,109,Stanton,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-01-01,60,110,Welles,Welles #1 - High,Playlot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-01-02,60,110,Welles,Welles #1 - Middle,Playlot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-01-03,60,110,Welles,Welles #1 - Low,Playlot,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-03-01,60,110,Welles,Welles #3 - High,By gazebo,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,2.0,,
0110-03-02,60,110,Welles,Welles #3 - Middle,By gazebo,outdoor,0,CONT,Fix/Replace LSL,0,,0,0,6.8,,
0110-03-03,60,110,Welles,Welles #3 - Low,By gazebo,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.0,,
0110-04-01,60,110,Welles,Welles #4 - High,North of tennis courts in driveway,outdoor,0,ON,Remain,1,2.0,1,0,2.0,,
0110-04-02,60,110,Welles,Welles #4 - Low,North of tennis courts in driveway,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-04-BF,60,110,Welles,Welles #4 - BF,North of tennis courts in driveway,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0110-05-01,60,110,Welles,Main Hallway - High,,indoor,0,ON,Remain,0,3.4,1,0,3.4,,
0110-05-02,60,110,Welles,Main Hallway - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-07-01,60,110,Welles,Women's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,32.0,,
0110-08-01,60,110,Welles,Pool Deck - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-08-02,60,110,Welles,Pool Deck - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-09-01,60,110,Welles,Basement - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-09-02,60,110,Welles,Basement - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-10-01,60,110,Welles,West Gym,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-11-01,60,110,Welles,East Gym - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0110-11-02,60,110,Welles,East Gym - Low,,indoor,0,ON,Remain,0,2.5,1,0,2.5,,
0110-12-01,60,110,Welles,Kitchen Sink,,indoor,0,ON,Remain,0,2.3,1,0,2.3,,
0115-02-01,61,115,Loyola,Loyola #2 - High,NORTHWEST CORNER OF BASKETBALL COURT,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0115-02-BF,61,115,Loyola,Loyola #2 - Bottle Filler,NORTHWEST CORNER OF BASKETBALL COURT,outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0115-03-01,61,115,Loyola,Loyola #3,PLAYGROUND,outdoor,0,ON,Remain,0,,0,0,2.0,,
0115-04-01,61,115,Loyola,Loyola #4,COMFORT STATION,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0115-07-01,61,115,Loyola,Loyola #7,SOUTHEAST CORNER OF TENNIS COURT,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,2.3,,
0115-08-01,61,115,Loyola,1st Floor - Near Office,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.9,,
0115-09-01,61,115,Loyola,2nd Floor - Main Hallway,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,3.0,,
0115-10-01,61,115,Loyola,Men's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,109.0,,
0115-11-01,61,115,Loyola,Women's Locker Room,,indoor,0,OFF,Fix/Replace LSL,0,,0,1,68.0,,
0115-12-01,61,115,Loyola,1st Floor  -  Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,4.7,,
0115-13-01,61,115,Loyola,2nd Floor  -  Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0120-02-01,62,120,Kosciuszko,Kosciuszko #2 - High,West side of park,outdoor,0,OFF,Fix/Replace LSL,0,19.4,1,1,19.4,,
0120-02-02,62,120,Kosciuszko,Kosciuszko #2 - Low,West side of park,outdoor,0,OFF,Fix/Replace LSL,0,2.0,1,0,2.0,,
0120-03-01,62,120,Kosciuszko,Kosciuszko #3 - High,Near playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0120-03-02,62,120,Kosciuszko,Kosciuszko #3 - Middle,Near playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0120-03-03,62,120,Kosciuszko,Kosciuszko #3 - Low,Near playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0120-04-01,62,120,Kosciuszko,Lobby - South Wall - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0120-04-02,62,120,Kosciuszko,Lobby - South Wall - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0120-04-BF,62,120,Kosciuszko,Kosciuszko #4 - Bottle Filler,(Loc. Needed),outdoor,1,ON,Remain,0,2.0,1,0,2.0,,
0120-06-01,62,120,Kosciuszko,Kitchen Sink,,indoor,0,ON,Fix/Replace LSL,0,2.0,1,0,3.5,,
0120-07-01,62,120,Kosciuszko,Pool Deck,,indoor,0,ON,Remain,1,2.0,1,0,5.5,,
0121-01-01,63,121,Bell,Bell #1,Between basketball court and playground,outdoor,0,CONT,Fix/Replace LSL,0,2.0,1,0,6.4,,
0121-02-01,63,121,Bell,Game Room,,indoor,0,ON,Fix/Replace LSL,0,3.0,1,0,3.1,,
0122-01-01,64,122,Blackhawk,Blackhawk #1 - High,Southeast corner of playground,outdoor,1,ON,Remain,1,2.0,1,0,2.0,,
0122-01-02,64,122,Blackhawk,Blackhawk #1 - Low,Southeast corner of playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0122-01-BF,64,122,Blackhawk,Blackhawk #1 - BF,Southeast corner of playground,outdoor,0,ON,Remain,0,2.0,1,0,2.0,,
0122-03-01,64,122,Blackhawk,Women's Restroom - High,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0122-03-02,64,122,Blackhawk,Women's Restroom - Low,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
0122-03-BF,64,122,Blackhawk,Women's Restroom - Bottle Filler,,indoor,1,ON,Remain,0,2.0,1,0,2.0,,
0122-04-01,64,122,Blackhawk,Outside Preschool Room - High,,indoor,0,ON,Remain,0,3.6,1,0,3.6,,
0122-04-BF,64,122,Blackhawk,Outside Preschool Room - Bottle Filler,,indoor,1,ON,Remain,0,4.5,1,0,4.5,,
0122-05-01,64,122,Blackhawk,Kitchen Sink,,indoor,0,ON,Remain,0,2.0,1,0,2.0,,
